"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagiclg",2010,"USA","Coryphaena hippurus",3,"Perch-likes","R",0.0351798660089038,76437,"Reported","Common dolphinfish","Artisanal",187,3,3,"R","Landings",600006
"2","pelagiclg",2010,"USA","Coryphaena hippurus",3,"Perch-likes","R",0.129597524103559,76436,"Reported","Common dolphinfish","Artisanal",187,3,3,"R","Landings",600006
"3","pelagiclg",2010,"USA","Coryphaena hippurus",3,"Perch-likes","R",0.00535726262394663,76437,"Unreported","Common dolphinfish","Recreational",187,3,4,"U","Landings",600006
"4","pelagiclg",2010,"USA","Coryphaena hippurus",3,"Perch-likes","R",0.0197353785219165,76436,"Unreported","Common dolphinfish","Recreational",187,3,4,"U","Landings",600006
"5","pelagicmd",2010,"USA","Sarda chiliensis",4,"Tuna & billfishes","D",0.0156095078224836,76437,"Unreported","Eastern Pacific bonito","Recreational",187,2,4,"U","Discards",600113
"6","pelagicmd",2010,"USA","Sarda chiliensis",4,"Tuna & billfishes","D",0.0690262955307518,76436,"Unreported","Eastern Pacific bonito","Recreational",187,2,4,"U","Discards",600113
"7","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","R",0.0273434033172337,76437,"Unreported","Striped marlin","Recreational",187,3,4,"U","Landings",600223
"8","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","R",0.238994786645823,76436,"Unreported","Striped marlin","Recreational",187,3,4,"U","Landings",600223
"9","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","D",0.0018243016604422,76437,"Unreported","Striped marlin","Recreational",187,3,4,"U","Discards",600223
"10","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","D",0.0159452933146843,76436,"Unreported","Striped marlin","Recreational",187,3,4,"U","Discards",600223
"11","pelagiclg",2010,"USA","Thunnus obesus",4,"Tuna & billfishes","R",0.944203546476362,76436,"Reported","Bigeye tuna","Artisanal",187,3,3,"R","Landings",600146
"12","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.0999085379256022,76437,"Reported","American shad","Artisanal",187,2,3,"R","Landings",601584
"13","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.315252046794116,76436,"Reported","American shad","Artisanal",187,2,3,"R","Landings",601584
"14","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.000792264479024784,76437,"Unreported","American shad","Recreational",187,2,4,"U","Landings",601584
"15","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.00249991646160237,76436,"Unreported","American shad","Recreational",187,2,4,"U","Landings",601584
"16","pelagiclg",2010,"USA","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.00510674448254923,76437,"Reported","Skipjack tuna","Artisanal",187,3,3,"R","Landings",600107
"17","pelagiclg",2010,"USA","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.0449508505858992,76436,"Reported","Skipjack tuna","Artisanal",187,3,3,"R","Landings",600107
"18","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",1.00623101578478,76437,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"19","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",16.5365762387428,76436,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"20","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.00436646879549402,76437,"Reported","Chub mackerel","Artisanal",187,2,3,"R","Landings",600117
"21","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.0155014169556607,76436,"Reported","Chub mackerel","Artisanal",187,2,3,"R","Landings",600117
"22","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",1.71446023628412,76437,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Landings",600117
"23","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",6.0865116003958,76436,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Landings",600117
"24","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","D",0.0881572174126933,76437,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Discards",600117
"25","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","D",0.312967262281872,76436,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Discards",600117
"26","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",1.07271949180256,76437,"Reported","Californian anchovy","Industrial",187,1,1,"R","Landings",601664
"27","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",17.0676954735885,76436,"Reported","Californian anchovy","Industrial",187,1,1,"R","Landings",601664
"28","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",0.00270189549739258,76437,"Reported","Californian anchovy","Artisanal",187,1,3,"R","Landings",601664
"29","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",0.009286464449545,76436,"Reported","Californian anchovy","Artisanal",187,1,3,"R","Landings",601664
"30","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",0.0208757911638986,76437,"Unreported","Californian anchovy","Recreational",187,1,4,"U","Landings",601664
"31","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","R",0.0717504776505066,76436,"Unreported","Californian anchovy","Recreational",187,1,4,"U","Landings",601664
"32","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","D",0.000200140104944099,76437,"Unreported","Californian anchovy","Recreational",187,1,4,"U","Discards",601664
"33","pelagicsm",2010,"USA","Engraulis mordax",1,"Anchovies","D",0.000687885216613741,76436,"Unreported","Californian anchovy","Recreational",187,1,4,"U","Discards",601664
"34","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.228238400583936,76437,"Reported","Pacific jack mackerel","Industrial",187,2,1,"R","Landings",600368
"35","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",3.48480371691778,76436,"Reported","Pacific jack mackerel","Industrial",187,2,1,"R","Landings",600368
"36","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.000895041789512289,76437,"Reported","Pacific jack mackerel","Artisanal",187,2,3,"R","Landings",600368
"37","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.00295206597037268,76436,"Reported","Pacific jack mackerel","Artisanal",187,2,3,"R","Landings",600368
"38","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.15008984914194,76437,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Landings",600368
"39","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.495032903873374,76436,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Landings",600368
"40","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","D",0.00244932223428571,76437,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Discards",600368
"41","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","D",0.00807846170205302,76436,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Discards",600368
