"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.00153508464473054,66352,"Reported","American shad","Industrial",187,2,1,"R","Landings",601584
"2","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.00288933778176692,67071,"Reported","American shad","Industrial",187,2,1,"R","Landings",601584
"3","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.000274443086808287,67072,"Reported","American shad","Industrial",187,2,1,"R","Landings",601584
"4","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.101864388558118,67072,"Reported","American shad","Artisanal",187,2,3,"R","Landings",601584
"5","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.569773712903325,66352,"Reported","American shad","Artisanal",187,2,3,"R","Landings",601584
"6","pelagicmd",2010,"USA","Alosa sapidissima",2,"Herring-likes","R",0.453100570555237,67071,"Reported","American shad","Artisanal",187,2,3,"R","Landings",601584
"7","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.0006930035926064,66352,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"8","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.00190429454116979,67071,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"9","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.000123205447885701,67072,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"10","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.079695413149736,66352,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"11","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.218993872234526,67071,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"12","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.0141686265068557,67072,"Reported","Chub mackerel","Industrial",187,2,1,"R","Landings",600117
"13","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",1.67602747797534e-05,67072,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Landings",600117
"14","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",9.42728643387858e-05,66352,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Landings",600117
"15","pelagicmd",2010,"USA","Scomber japonicus",3,"Perch-likes","R",0.000109448937608391,67071,"Unreported","Chub mackerel","Recreational",187,2,4,"U","Landings",600117
"16","pelagicsm",2010,"USA","Thaleichthys pacificus",6,"Salmon, smelts, etc","R",0.0395649649048154,66352,"Reported","Eulachon","Artisanal",187,1,3,"R","Landings",600256
"17","pelagicsm",2010,"USA","Thaleichthys pacificus",6,"Salmon, smelts, etc","R",0.0303015059037489,67071,"Reported","Eulachon","Artisanal",187,1,3,"R","Landings",600256
