"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"36","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.000875778297546671,78598,"Reported","Pacific jack mackerel","Artisanal",187,2,3,"R","Landings",600368
"37","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.00165368990458093,78599,"Reported","Pacific jack mackerel","Artisanal",187,2,3,"R","Landings",600368
"38","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.277307798601611,78599,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Landings",600368
"39","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","R",0.146859547901322,78598,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Landings",600368
"40","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","D",0.0023966068195037,78598,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Discards",600368
"41","pelagicmd",2010,"USA","Trachurus symmetricus",3,"Perch-likes","D",0.00452539702544052,78599,"Unreported","Pacific jack mackerel","Recreational",187,2,4,"U","Discards",600368
"42","pelagicmd",2010,"USA","Clupea pallasii pallasii",2,"Herring-likes","R",0.0135699923851819,78599,"Unreported","Pacific herring","Recreational",187,2,4,"U","Landings",601520
"43","pelagicmd",2010,"USA","Clupea pallasii pallasii",2,"Herring-likes","R",0.00626835301369542,78598,"Unreported","Pacific herring","Recreational",187,2,4,"U","Landings",601520
"44","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","R",0.00817021380267425,78599,"Reported","Widow rockfish","Industrial",187,2,1,"R","Landings",600502
"45","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","R",0.0614657925160623,78598,"Reported","Widow rockfish","Industrial",187,2,1,"R","Landings",600502
"46","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","R",0.00908957313295498,78599,"Unreported","Widow rockfish","Recreational",187,2,4,"U","Landings",600502
"47","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","R",0.00472914607202136,78598,"Unreported","Widow rockfish","Recreational",187,2,4,"U","Landings",600502
"48","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",0.0033406149139484,78599,"Unreported","Widow rockfish","Industrial",187,2,1,"U","Discards",600502
"49","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",0.0251319669394217,78598,"Unreported","Widow rockfish","Industrial",187,2,1,"U","Discards",600502
"50","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",5.36142913641665e-05,78599,"Unreported","Widow rockfish","Artisanal",187,2,3,"U","Discards",600502
"51","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",2.78945789533054e-05,78598,"Unreported","Widow rockfish","Artisanal",187,2,3,"U","Discards",600502
"52","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",1.40688333364448e-05,78599,"Unreported","Widow rockfish","Recreational",187,2,4,"U","Discards",600502
"53","pelagicmd",2010,"USA","Sebastes entomelas",8,"Scorpionfishes","D",7.31976814947977e-06,78598,"Unreported","Widow rockfish","Recreational",187,2,4,"U","Discards",600502
"54","pelagiclg",2010,"USA","Thunnus alalunga",4,"Tuna & billfishes","R",2.43140574668382,78598,"Reported","Albacore","Artisanal",187,3,3,"R","Landings",600142
"55","pelagiclg",2010,"USA","Thunnus alalunga",4,"Tuna & billfishes","R",4.70504471391135,78598,"Reported","Albacore","Artisanal",187,3,3,"R","Landings",600142
"56","pelagiclg",2010,"USA","Thunnus alalunga",4,"Tuna & billfishes","R",1.3893822524518,78598,"Unreported","Albacore","Recreational",187,3,4,"U","Landings",600142
"57","pelagiclg",2010,"USA","Thunnus alalunga",4,"Tuna & billfishes","D",0.00253326870527681,78598,"Unreported","Albacore","Recreational",187,3,4,"U","Discards",600142
