"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagiclg",2010,"USA","Echeneidae",3,"Perch-likes","R",0.0128988841204009,74368,"Reported","Remoras","Artisanal",187,3,3,"R","Landings",400313
"2","pelagiclg",2010,"USA","Echeneidae",3,"Perch-likes","R",0.00207815355140403,74368,"Unreported","Remoras","Artisanal",187,3,3,"U","Landings",400313
"3","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.110084869384631,74368,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"4","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0092946440425878,74369,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"5","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.000133175071997958,73649,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"6","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",1.49556101950865e-05,73649,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"7","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0123625718401624,74368,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"8","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.00104379198837721,74369,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"9","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.000626291718555156,73649,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"10","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.517703808974682,74368,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"11","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0437105721322984,74369,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"12","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",4.89554570718564e-05,73649,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"13","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0404674464715352,74368,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"14","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.00341673213010969,74369,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"15","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",3.58331050658031e-05,73649,"Unreported","American gizzard shad","Recreational",187,2,4,"U","Landings",601604
"16","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0296202782670557,74368,"Unreported","American gizzard shad","Recreational",187,2,4,"U","Landings",601604
"17","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.00250088812816559,74369,"Unreported","American gizzard shad","Recreational",187,2,4,"U","Landings",601604
"18","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.00651875935564861,73649,"Reported","American gizzard shad","Industrial",187,2,1,"R","Landings",601604
"19","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",5.3885217514838,74368,"Reported","American gizzard shad","Industrial",187,2,1,"R","Landings",601604
