"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicsm",2010,"Australia","Monodactylus argenteus",3,"Perch-likes","R",0.0900267257205835,173467,"Reported","Silver moony","Artisanal",7,1,3,"R","Landings",605807
"2","pelagicsm",2010,"Australia","Monodactylus argenteus",3,"Perch-likes","R",0.141617110234453,174187,"Reported","Silver moony","Artisanal",7,1,3,"R","Landings",605807
"3","pelagiclg",2010,"Unknown Fishing Country","Coryphaena hippurus",3,"Perch-likes","D",0.0121737469307018,173467,"Unreported","Common dolphinfish","Industrial",213,3,1,"U","Discards",600006
"4","pelagiclg",2010,"Unknown Fishing Country","Coryphaena hippurus",3,"Perch-likes","D",0.0241798745876317,174187,"Unreported","Common dolphinfish","Industrial",213,3,1,"U","Discards",600006
"5","pelagiclg",2010,"Japan","Coryphaena hippurus",3,"Perch-likes","D",0.00627180576572466,173467,"Unreported","Common dolphinfish","Industrial",91,3,1,"U","Discards",600006
"6","pelagiclg",2010,"Japan","Coryphaena hippurus",3,"Perch-likes","D",0.0124572555776355,174187,"Unreported","Common dolphinfish","Industrial",91,3,1,"U","Discards",600006
"7","pelagiclg",2010,"Indonesia","Coryphaena hippurus",3,"Perch-likes","D",0.00530604768556752,173467,"Unreported","Common dolphinfish","Industrial",83,3,1,"U","Discards",600006
"8","pelagiclg",2010,"Indonesia","Coryphaena hippurus",3,"Perch-likes","D",0.0105390368572102,174187,"Unreported","Common dolphinfish","Industrial",83,3,1,"U","Discards",600006
"9","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.223926614297118,173467,"Reported","Common dolphinfish","Industrial",7,3,1,"R","Landings",600006
"10","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.444619731651115,174187,"Reported","Common dolphinfish","Industrial",7,3,1,"R","Landings",600006
"11","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.109785705441578,173467,"Reported","Common dolphinfish","Artisanal",7,3,3,"R","Landings",600006
"12","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.174173868738923,174187,"Reported","Common dolphinfish","Artisanal",7,3,3,"R","Landings",600006
"13","pelagiclg",2010,"Unknown Fishing Country","Kajikia audax",4,"Tuna & billfishes","R",0.110971278191699,173467,"Reported","Striped marlin","Industrial",213,3,1,"R","Landings",600223
"14","pelagiclg",2010,"Unknown Fishing Country","Kajikia audax",4,"Tuna & billfishes","R",0.198792630995243,174187,"Reported","Striped marlin","Industrial",213,3,1,"R","Landings",600223
"15","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","R",0.0144393928857261,173467,"Reported","Striped marlin","Industrial",187,3,1,"R","Landings",600223
"16","pelagiclg",2010,"USA","Kajikia audax",4,"Tuna & billfishes","R",0.0258665570812737,174187,"Reported","Striped marlin","Industrial",187,3,1,"R","Landings",600223
"17","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.0907763231067672,173467,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"18","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.16261562808437,174187,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"19","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.116827815166329,173467,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"20","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.0125208721526576,173467,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"21","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.209283961839396,174187,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"22","pelagiclg",2010,"Japan","Kajikia audax",4,"Tuna & billfishes","R",0.0224297418047408,174187,"Reported","Striped marlin","Industrial",91,3,1,"R","Landings",600223
"23","pelagiclg",2010,"Indonesia","Kajikia audax",4,"Tuna & billfishes","R",0.0229212740213973,173467,"Reported","Striped marlin","Industrial",83,3,1,"R","Landings",600223
"24","pelagiclg",2010,"Indonesia","Kajikia audax",4,"Tuna & billfishes","R",0.0410608983038401,174187,"Reported","Striped marlin","Industrial",83,3,1,"R","Landings",600223
"25","pelagiclg",2010,"Australia","Kajikia audax",4,"Tuna & billfishes","R",0.0249407695298905,173467,"Reported","Striped marlin","Industrial",7,3,1,"R","Landings",600223
"26","pelagiclg",2010,"Australia","Kajikia audax",4,"Tuna & billfishes","R",0.0446785985949273,174187,"Reported","Striped marlin","Industrial",7,3,1,"R","Landings",600223
"27","pelagiclg",2010,"Australia","Pomatomus saltatrix",3,"Perch-likes","R",1.09225631581047,173467,"Reported","Bluefish","Artisanal",7,3,3,"R","Landings",600364
"28","pelagiclg",2010,"Australia","Pomatomus saltatrix",3,"Perch-likes","R",2.02878072653728,174187,"Reported","Bluefish","Artisanal",7,3,3,"R","Landings",600364
