"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.000340050207158893,163710,"Reported","Argentine shortfin squid","Industrial",15,25,1,"R","Landings",690023
"2","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.00104314117189893,164429,"Reported","Argentine shortfin squid","Industrial",15,25,1,"R","Landings",690023
"3","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.0073908858132318,163710,"Reported","Argentine shortfin squid","Industrial",15,25,1,"R","Landings",690023
"4","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.0226723499244431,164429,"Reported","Argentine shortfin squid","Industrial",15,25,1,"R","Landings",690023
"5","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",2.03174181961167e-05,163710,"Reported","Argentine shortfin squid","Artisanal",15,25,3,"R","Landings",690023
"6","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",4.40954870194957e-05,164429,"Reported","Argentine shortfin squid","Artisanal",15,25,3,"R","Landings",690023
"7","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",2.03174181961167e-05,163710,"Reported","Argentine shortfin squid","Artisanal",15,25,3,"R","Landings",690023
"8","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",4.40954870194957e-05,164429,"Reported","Argentine shortfin squid","Artisanal",15,25,3,"R","Landings",690023
"9","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.000600667596991079,163710,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"10","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.00184261349605416,164429,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"11","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",6.34556606933515e-05,163710,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"12","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.000194657173751857,164429,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"13","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",5.35621093927487e-06,163710,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"14","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",1.64307623948081e-05,164429,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"15","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",2.48296307527697e-05,163710,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"16","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",7.61676057711071e-05,164429,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"17","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.000539664325283419,163710,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"18","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",0.0016554792935184,164429,"Unreported","Argentine shortfin squid","Industrial",15,25,1,"U","Landings",690023
"19","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",1.48352791503153e-06,163710,"Unreported","Argentine shortfin squid","Artisanal",15,25,3,"U","Landings",690023
"20","cephalopods",2010,"Brazil","Illex argentinus",12,"Other fishes & inverts","R",3.21974402893551e-06,164429,"Unreported","Argentine shortfin squid","Artisanal",15,25,3,"U","Landings",690023
