"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicsm",2010,"USA","Menidia menidia",12,"Other fishes & inverts","R",1.23914037745231e-06,68618,"Unreported","Atlantic silverside","Recreational",187,1,4,"U","Landings",600339
"2","pelagicsm",2010,"USA","Menidia menidia",12,"Other fishes & inverts","R",0.00182258110947682,67899,"Unreported","Atlantic silverside","Recreational",187,1,4,"U","Landings",600339
"3","pelagicsm",2010,"USA","Menidia menidia",12,"Other fishes & inverts","R",0.00630031340583886,68619,"Unreported","Atlantic silverside","Recreational",187,1,4,"U","Landings",600339
"4","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000782969862087003,68618,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"5","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.955431279611196,67899,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"6","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",3.58228307122307,68619,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"7","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000588815650643625,68618,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"8","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.71851155170903,67899,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"9","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",2.69397896331477,68619,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"10","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",1.04652400512936e-07,68618,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"11","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000127703736475807,67899,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"12","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000478810923476755,68619,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"13","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",2.75352777796653e-05,68618,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"14","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0336003554636845,67899,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"15","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.125980787036422,68619,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"16","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.00164297558739629,68618,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"17","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",2.00486678203913,67899,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"18","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",7.51702449628706,68619,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"19","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",4.81007056851691e-05,68618,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"20","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0354561679246306,68619,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"21","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",4.87719516229314e-06,68618,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"22","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.00595147404831462,67899,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"23","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0223143884725825,68619,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"24","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0586956420780803,67899,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"25","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.220072766569292,68619,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"26","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",3.02722458542565e-05,68618,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"27","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0369401837717518,67899,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"28","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.138503100952761,68619,"Reported","Atlantic menhaden","Artisanal",187,2,3,"R","Landings",601592
"29","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000126145144366787,68618,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"30","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.153930594950162,67899,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"31","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.577145605550674,68619,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"32","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",9.48647436542203e-05,68618,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"33","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.115760194368079,67899,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"34","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.434029943812406,68619,"Unreported","Atlantic menhaden","Industrial",187,2,1,"U","Landings",601592
"35","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",1.68606645163159e-08,68618,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"36","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",2.05744908635177e-05,67899,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"37","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",7.714175984421e-05,68619,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"38","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",4.43623919500173e-06,68618,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"39","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0054133905990252,67899,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"40","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.0202969045651275,68619,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"41","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.000264701622244794,68618,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"42","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.323006314677793,67899,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"43","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",1.21107616807279,68619,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
"44","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",7.74955813321682e-06,68618,"Unreported","Atlantic menhaden","Artisanal",187,2,3,"U","Landings",601592
