"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicsm",2010,"France","Engraulis encrasicolus",1,"Anchovies","R",0.0100034505186479,52912,"Reported","European anchovy","Industrial",58,1,1,"R","Landings",600066
"2","pelagicsm",2010,"France","Engraulis encrasicolus",1,"Anchovies","R",0.0464067740270343,53631,"Reported","European anchovy","Industrial",58,1,1,"R","Landings",600066
"3","pelagicsm",2010,"France","Engraulis encrasicolus",1,"Anchovies","R",0.0100034505186479,52912,"Reported","European anchovy","Industrial",58,1,1,"R","Landings",600066
"4","pelagicsm",2010,"France","Engraulis encrasicolus",1,"Anchovies","R",0.0464067740270343,53631,"Reported","European anchovy","Industrial",58,1,1,"R","Landings",600066
"5","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",0.172067459148345,53631,"Reported","Atlantic mackerel","Industrial",86,2,1,"R","Landings",600118
"6","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",0.000478066983209339,52912,"Reported","Atlantic mackerel","Industrial",86,2,1,"R","Landings",600118
"7","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",0.0025777940387831,53631,"Reported","Atlantic mackerel","Industrial",86,2,1,"R","Landings",600118
"8","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",0.000186277148942292,52912,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Landings",600118
"9","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",0.00100442854447174,53631,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Landings",600118
"10","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",2.79067364905392e-06,52912,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Landings",600118
"11","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","R",1.50476442619553e-05,53631,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Landings",600118
"12","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","D",0.000251724901834276,52912,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Discards",600118
"13","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","D",0.00135733061297295,53631,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Discards",600118
"14","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","D",3.77116599834383e-06,52912,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Discards",600118
"15","pelagicmd",2010,"Ireland","Scomber scombrus",3,"Perch-likes","D",2.03345756373547e-05,53631,"Unreported","Atlantic mackerel","Industrial",86,2,1,"U","Discards",600118
"16","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.23628322930575,52912,"Reported","Atlantic mackerel","Industrial",183,2,1,"R","Landings",600118
"17","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",1.27406727793639,53631,"Reported","Atlantic mackerel","Industrial",183,2,1,"R","Landings",600118
"18","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.00353982968656937,52912,"Reported","Atlantic mackerel","Industrial",183,2,1,"R","Landings",600118
"19","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.0190871827271751,53631,"Reported","Atlantic mackerel","Industrial",183,2,1,"R","Landings",600118
"20","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.00316894743282538,53631,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"21","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.000587699838065797,52912,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"22","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.0160786531539743,52912,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"23","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.0866980103368208,53631,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"24","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.0139221029054913,52912,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"25","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.0750696348787285,53631,"Reported","Atlantic mackerel","Artisanal",183,2,3,"R","Landings",600118
"26","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",0.438284644498462,52912,"Unreported","Atlantic mackerel","Recreational",183,2,4,"U","Landings",600118
"27","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","R",2.36328293640722,53631,"Unreported","Atlantic mackerel","Recreational",183,2,4,"U","Landings",600118
"28","pelagicmd",2010,"United Kingdom","Scomber scombrus",3,"Perch-likes","D",0.0463963317547866,52912,"Unreported","Atlantic mackerel","Industrial",183,2,1,"U","Discards",600118
