"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicsm",2010,"Australia","Monodactylus argenteus",3,"Perch-likes","R",0.00972735984727253,154013,"Reported","Silver moony","Artisanal",7,1,3,"R","Landings",605807
"2","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",1.50537111947637,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"3","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.124692788624247,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"4","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.0239422518928291,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"5","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.0330489890449162,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"6","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.0220110275176053,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"7","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.299632183497912,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"8","demersallg",2010,"Australia","Eleutheronema tetradactylum",3,"Perch-likes","R",0.0955469875964018,154013,"Reported","Fourfinger threadfin","Artisanal",7,6,3,"R","Landings",600340
"9","benthopelagiclg",2010,"Australia","Lobotes surinamensis",3,"Perch-likes","R",0.0784107603046316,154013,"Reported","Tripletail","Artisanal",7,15,3,"R","Landings",601077
"10","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.0330138607815456,154013,"Reported","Common dolphinfish","Artisanal",7,3,3,"R","Landings",600006
"11","pelagiclg",2010,"Australia","Coryphaena hippurus",3,"Perch-likes","R",0.167093240793097,154013,"Reported","Common dolphinfish","Industrial",7,3,1,"R","Landings",600006
"12","pelagiclg",2010,"Australia","Pomatomus saltatrix",3,"Perch-likes","R",0.0901638413677091,154013,"Reported","Bluefish","Artisanal",7,3,3,"R","Landings",600364
"13","pelagiclg",2010,"Australia","Pomatomus saltatrix",3,"Perch-likes","R",0.0173123516240859,154013,"Reported","Bluefish","Artisanal",7,3,3,"R","Landings",600364
