"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.054808283646195,79408,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"2","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.0508221005053142,80127,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"3","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.271209499142176,79408,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"4","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.251484547707716,80127,"Unreported","American gizzard shad","Artisanal",187,2,3,"U","Landings",601604
"5","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.340189346986752,79408,"Reported","American gizzard shad","Artisanal",187,2,3,"R","Landings",601604
"6","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",0.315447520579276,80127,"Reported","American gizzard shad","Artisanal",187,2,3,"R","Landings",601604
"7","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",1.6833693060955,79408,"Reported","American gizzard shad","Artisanal",187,2,3,"R","Landings",601604
"8","pelagicmd",2010,"USA","Dorosoma cepedianum",2,"Herring-likes","R",1.56093857297583,80127,"Reported","American gizzard shad","Artisanal",187,2,3,"R","Landings",601604
"9","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",1.28137554946767,79408,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"10","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",1.8094289378491,80127,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"11","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.00607411735175155,79408,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"12","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",0.00857725411782403,80127,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"13","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",3.23853714843337,79408,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
"14","pelagicmd",2010,"USA","Brevoortia tyrannus",2,"Herring-likes","R",4.57313457800024,80127,"Reported","Atlantic menhaden","Industrial",187,2,1,"R","Landings",601592
