Country,habitat,sciName,Genus,family,present,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,name,act,feed,troph,watercol,body
Australia (NSW),Seagrass,Tetractenos glaber,NA,Tetraodontidae,1,NSW2,0.9466666666525264,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Tetrglab,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal;short and / or deep
Australia (NSW),Seagrass,Centropogon australis,NA,Tetrarogidae,1,NSW2,0.9466666666525264,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Centaust,ambush,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Ambassis sp.,NA,Ambassidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Ambasp,ambush,selective plankton feeding,planktivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Atherinosoma microstoma,NA,Atherinidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Athemicr,active,selective plankton feeding,benthic invertivore;planktivore,pelagic site attached,elongated
Australia (NSW),Unvegetated,Gerres subfasciatus,NA,Gerreidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Gerrsubf,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Arenigobius bifrenatus,NA,Gobiidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Arenbifr,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated
Australia (NSW),Unvegetated,Favonigobius exquisitus,NA,Gobiidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Favoexqu,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (NSW),Unvegetated,Hyporhamphus australis,NA,Hemiramphidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Hypoaust,active,variable,omnivore,pelagic site attached,elongated
Australia (NSW),Unvegetated,Aldrichetta forsteri,NA,Mugilidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Aldrfors,active,variable,omnivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Liza argentea,NA,Mugilidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Lizaarge,active,variable,omnivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Sillago ciliata,NA,Sillaginidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Sillcili,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Acanthopagrus australis,NA,Sparidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Acanaust,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Helotes sexlineatus,NA,Terapontidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Helosexl,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW),Unvegetated,Tetractenos glaber,NA,Tetraodontidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Tetrglab,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal;short and / or deep
Australia (NSW),Unvegetated,Centropogon australis,NA,Tetrarogidae,1,NSW2,0.9999999999575793,Pacific,West,-32.380278,152.508889,3.17224997282028,1.05949997901917,0.429500006139278,2.74275004863739,0.630249992012978,0.492250002920628,0.369500003755093,56.8082494735718,38.8474998474121,35.4052495956421,24.7740001678467,21.1489996910095,17.6417498588562,7.13224995136261,Centaust,ambush,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Ambassis jacksoniensis,NA,Ambassidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Ambajack,ambush,selective plankton feeding,planktivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Aulostomus chinensis,NA,Aulostomidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Aulochin,ambush,hunting macrofauna (predator),higher carnivore,pelagic site attached,elongated
Australia (NSW2),Seagrass,Gerres subfasciatus,NA,Gerreidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Gerrsubf,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Gobiidae sp.,NA,Gobiidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Gobisp,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (NSW2),Seagrass,Hyporhamphus regularis,NA,Hemiramphidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Hyporegu,active,variable,omnivore,pelagic site attached,elongated;fusiform / normal
Australia (NSW2),Seagrass,Girella tricuspidata,NA,Kyphosidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Giretric,active,grazing on aquatic plants,browsing herbivore,demersal,short and / or deep
Australia (NSW2),Seagrass,Meuschenia trachylepis,NA,Monacanthidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Meustrac,active,grazing on aquatic plants,browsing herbivore,demersal,short and / or deep
Australia (NSW2),Seagrass,Monodactylus argenteus,NA,Monodactylidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Monoarge,active,variable,planktivore,demersal,short and / or deep
Australia (NSW2),Seagrass,Liza argentea,NA,Mugilidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Lizaarge,active,variable,omnivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Palaemon sp.,NA,Palaemonidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Palasp,active,browsing on substrate,scraping herbivore,benthic,shrimp
Australia (NSW2),Seagrass,Pseudomugil signifer,NA,Pseudomugilidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Pseusign,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Sillago sp.,NA,Sillaginidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Sillsp,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Australia (NSW2),Seagrass,Acanthopagrus australis,NA,Sparidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Acanaust,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Saurida nebulosa,NA,Synodontidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Saurnebu,ambush,hunting macrofauna (predator),higher carnivore,benthic,elongated
Australia (NSW2),Seagrass,Helotes sexlineatus,NA,Terapontidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Helosexl,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Seagrass,Arothron hispidus,NA,Tetraodontidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Arothisp,active,browsing on substrate,benthic invertivore,demersal,short and / or deep
Australia (NSW2),Seagrass,Tetractenos hamiltoni,NA,Tetraodontidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Tetrhami,active,hunting macrofauna (predator),benthic invertivore;higher carnivore,demersal,short and / or deep
Australia (NSW2),Seagrass,Centropogon australis,NA,Tetrarogidae,1,NSW1,0.979999999972368,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Centaust,ambush,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Unvegetated,Gerres subfasciatus,NA,Gerreidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Gerrsubf,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (NSW2),Unvegetated,Gobiidae sp.,NA,Gobiidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Gobisp,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (NSW2),Unvegetated,Liza argentea,NA,Mugilidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Lizaarge,active,variable,omnivore,demersal,fusiform / normal
Australia (NSW2),Unvegetated,Palaemon sp.,NA,Palaemonidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Palasp,active,browsing on substrate,scraping herbivore,benthic,shrimp
Australia (NSW2),Unvegetated,Pseudorhombus arsius,NA,Paralichthyidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Pseuarsi,ambush,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,short and / or deep
Australia (NSW2),Unvegetated,Sillago sp.,NA,Sillaginidae,1,NSW1,0.4611211142011349,Pacific,West,-30.505112,153.023764,8.85049998760223,1.83700001239777,0.66949999332428,8.18099987506866,0.618999987840652,0.480000004172325,0.343500003218651,56.513500213623,40.4440002441406,35.4084987640381,25.3410005569458,22.2109994888306,19.5295000076294,5.81150007247925,Sillsp,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Australia (QLD),Seagrass,Gerres oyena,NA,Gerreidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gerroyen,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Gobiidae sp.,NA,Gobiidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gobisp,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (QLD),Seagrass,Lethrinus genivittatus,NA,Lethrinidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Lethgeni,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Lutjanus russellii,NA,Lutjanidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Lutjruss,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Upeneus tragula,NA,Mullidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Upentrag,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Platycephalidae sp.,NA,Platycephalidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Platsp,ambush,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Epinephelus sp.,NA,Serranidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Epinsp,ambush,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Siganus canaliculatus,NA,Siganidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sigacana,active,grazing on aquatic plants,browsing herbivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Siganus lineatus,NA,Siganidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sigaline,active,grazing on aquatic plants,browsing herbivore,demersal,fusiform / normal
Australia (QLD),Seagrass,Sillago maculata,NA,Sillaginidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sillmacu,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated
Australia (QLD),Seagrass,Sphyraena obtusata,NA,Sphyraenidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sphyobtu,active,hunting macrofauna (predator),higher carnivore,pelagic non-site attached,elongated
Australia (QLD),Seagrass,Syngnathus sp.,NA,Syngnathidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Syngsp,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like;other
Australia (QLD),Seagrass,Pelates quadrilineatus,NA,Terapontidae,1,QLD2,0.08853453846133781,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Pelaquad,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Unvegetated,Atherinomorus endrachtensis,NA,Atherinidae,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Atheendr,active,selective plankton feeding,planktivore,pelagic site attached,elongated
Australia (QLD),Unvegetated,Gerres oyena,NA,Gerreidae,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gerroyen,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD),Unvegetated,Gobiidae sp.,NA,Gobiidae,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Gobisp,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (QLD),Unvegetated,Sillago maculata,NA,Sillaginidae,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Sillmacu,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated
Australia (QLD),Unvegetated,Torquigener sp.,NA,Tetraodontidae,1,QLD2,0.06672935440380327,Pacific,West,-20.01884,148.250085,3.19425004720688,1.09100000560284,0.689500004053116,2.50475001335144,0.742249995470047,0.465499997138977,0.304999999701977,59.0327501296997,44.847749710083,35.1037502288818,29.6482501029968,25.9474997520447,21.8185000419617,7.82975006103516,Torqsp,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal;short and / or deep
Australia (QLD2),Seagrass,Ambassis marianus,NA,Ambassidae,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Ambamari,ambush,selective plankton feeding,planktivore,demersal,fusiform / normal
Australia (QLD2),Seagrass,Petroscirtes variabilis,NA,Blenniidae,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Petrvari,ambush,hunting macrofauna (predator),scraping herbivore,benthic,elongated
Australia (QLD2),Seagrass,Gerres subfasciatus,NA,Gerreidae,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gerrsubf,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal
Australia (QLD2),Seagrass,Gobius sp.,NA,Gobiidae,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Gobisp.2,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Australia (QLD2),Seagrass,Hemiramphus robustus,NA,Hemiramphidae,1,QLD3,0.6915010230835235,Pacific,West,-25.850707,152.9822625,3.47500002384186,2.27433335781097,1.55999999245008,1.91500004132589,0.662000000476837,0.526666661103567,0.387333333492279,57.3366673787435,41.0836664835612,35.1770006815592,28.9769999186198,24.6019999186198,20.4629999796549,8.51400009791056,Hemirobu,active,hunting macrofauna (predator),higher carnivore,pelagic site attached,elongated
