Country,habitat,sciName,Genus,family,present,Site,rate,basin,coast,meanLat,meanLong,chlomax,chlomean,chlomin,chlorange,cloudmax,cloudmean,cloudmin,parmax,parmean,salinity,sstmax,sstmean,sstmin,sstrange,name,act,feed,troph,watercol,body
Croatia,Unvegetated,Gobius geniporus,NA,Gobiidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Gobigeni,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Croatia,Unvegetated,Zosterisessor ophiocephalus,NA,Gobiidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Zostophi,ambush,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,fusiform / normal
Croatia,Unvegetated,Symphodus ocellatus,NA,Labridae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Sympocel,active,variable,benthic invertivore,demersal,fusiform / normal
Croatia,Unvegetated,Dicentrarchus labrax,NA,Moronidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Dicelabr,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Croatia,Unvegetated,Palaemon elegans,NA,Palaemonidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Palaeleg,active,variable,omnivore,benthic,shrimp
Croatia,Unvegetated,Processa canaliculata,NA,Processidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Proccana,active,variable,omnivore,benthic,shrimp
Croatia,Unvegetated,Solea solea,NA,Soleidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Solesole,active;ambush,hunting macrofauna (predator),benthic invertivore,benthic,short and / or deep
Croatia,Unvegetated,Syngnathus typhle,NA,Syngnathidae,1,Croatia,0.20297381469919484,Mediterranean,East,44.20446025,15.47277313,0.734000027,0.612999976,0.538999975,0.195000097,0.801999986,0.656000018,0.444000006,56.7519989,33.14300156,38.43399811,24.83699989,15.77700043,8.196000099,16.64100075,Syngtyph,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Seagrass,Salaria pavo,NA,Blenniidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Salapavo,ambush,variable,omnivore,benthic,fusiform / normal
France,Seagrass,Pomatoschistus marmoratus,NA,Gobiidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Pomamarm,ambush,hunting macrofauna (predator),omnivore,benthic,fusiform / normal
France,Seagrass,Liza aurata,NA,Mugilidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Lizaaura,active,variable,omnivore,demersal,fusiform / normal
France,Seagrass,Liza sp.,NA,Mugilidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Lizasp,active,browsing on substrate,omnivore,demersal,fusiform / normal
France,Seagrass,Palaemon spp,NA,Palaemonidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Palaspp,active,selective plankton feeding,omnivore,benthic,shrimp
France,Seagrass,Diplodus sargus,NA,Sparidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Diplsarg,active,hunting macrofauna (predator),omnivore,demersal,fusiform / normal
France,Seagrass,Sparus sp.,NA,Sparidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Sparsp,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
France,Seagrass,Syngnathus abaster,NA,Syngnathidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Syngabas,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Seagrass,Syngnathus sp.,NA,Syngnathidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Syngsp,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like;other
France,Seagrass,Syngnathus typhle,NA,Syngnathidae,1,France,3.1063564199370247e-4,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Syngtyph,ambush,selective plankton feeding,benthic invertivore;planktivore,demersal,eel-like
France,Unvegetated,Pomatoschistus marmoratus,NA,Gobiidae,1,France,0.046216855561581914,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Pomamarm,ambush,hunting macrofauna (predator),omnivore,benthic,fusiform / normal
France,Unvegetated,Sepia officinalis,NA,Sepiidae,1,France,0.046216855561581914,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Sepioffi,active,hunting macrofauna (predator),higher carnivore,demersal,squid
France,Unvegetated,Sparus sp.,NA,Sparidae,1,France,0.046216855561581914,Mediterranean,East,43.447124,3.666644,4.044666688,1.653333346,0.607000013,3.437666615,0.61833332,0.489000003,0.336333334,56.18399938,33.78766632,37.33333333,23.60166613,16.4740003,10.20100021,13.40066687,Sparsp,active,hunting macrofauna (predator),higher carnivore,demersal,fusiform / normal
Korea,Seagrass,Acropoma japonicum,NA,Acropomatidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Acrojapo,ambush,selective plankton feeding,benthic invertivore;planktivore,pelagic non-site attached,fusiform / normal
Korea,Seagrass,Porocottus leptosomus,NA,Cottidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Porolept,ambush,hunting macrofauna (predator),benthic invertivore;higher carnivore,benthic,elongated
Korea,Seagrass,Pseudoblennius cottoides,NA,Cottidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Pseucott,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Korea,Seagrass,Ditrema temminckii,NA,Embiotocidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Ditrtemm,active,hunting macrofauna (predator),benthic invertivore,demersal;pelagic site attached,fusiform / normal;short and / or deep
Korea,Seagrass,Acanthogobius flavimanus,NA,Gobiidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Acanflav,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Korea,Seagrass,Favonigobius gymnauchen,NA,Gobiidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Favogymn,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Korea,Seagrass,Pterogobius elapoides,NA,Gobiidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Pterelap,ambush,selective plankton feeding,omnivore,benthic,elongated;fusiform / normal
Korea,Seagrass,Hexagrammos agrammus,NA,Hexagrammidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Hexaagra,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Korea,Seagrass,Hexagrammos otakii,NA,Hexagrammidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Hexaotak,active,hunting macrofauna (predator),higher carnivore,demersal,elongated
Korea,Seagrass,Parajulis poecilopterus,NA,Labridae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Parapoec,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Korea,Seagrass,Lateolabrax japonicus,NA,Lateolabracidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Latejapo,ambush,hunting macrofauna (predator),planktivore,pelagic non-site attached,fusiform / normal
Korea,Seagrass,Rudarius ercodes,NA,Monacanthidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Rudaerco,active,browsing on substrate,benthic invertivore,pelagic site attached,short and / or deep
Korea,Seagrass,Lactoria cornuta,NA,Ostraciidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Lactcorn,active,hunting macrofauna (predator),benthic invertivore,demersal,short and / or deep
Korea,Seagrass,Pholis fangi,NA,Pholidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Pholfang,active,browsing on substrate,omnivore,benthic,eel-like
Korea,Seagrass,Sebastes pachycephalus,NA,Sebastidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Sebapach,ambush,hunting macrofauna (predator),higher carnivore,pelagic site attached,short and / or deep
Korea,Seagrass,Sebastiscus marmoratus,NA,Sebastidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Sebamarm,ambush,hunting macrofauna (predator),higher carnivore,pelagic site attached,fusiform / normal
Korea,Seagrass,Sillago sp.,NA,Sillaginidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Sillsp,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Korea,Seagrass,Arothron stellatus,NA,Tetraodontidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Arotstel,active,hunting macrofauna (predator),benthic invertivore,demersal,short and / or deep
Korea,Seagrass,Takifugu niphobles,NA,Tetraodontidae,1,Korea,0.033642081561547715,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Takiniph,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal;short and / or deep
Korea,Unvegetated,Acropoma japonicum,NA,Acropomatidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Acrojapo,ambush,selective plankton feeding,benthic invertivore;planktivore,pelagic non-site attached,fusiform / normal
Korea,Unvegetated,Repomucenus lunatus,NA,Callionymidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Repoluna,ambush,browsing on substrate;hunting macrofauna (predator),benthic invertivore,benthic,elongated
Korea,Unvegetated,Konosirus punctatus,NA,Clupeidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Konopunc,active,selective plankton feeding,planktivore,pelagic non-site attached,fusiform / normal
Korea,Unvegetated,Pseudoblennius cottoides,NA,Cottidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Pseucott,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Korea,Unvegetated,Ditrema temminckii,NA,Embiotocidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Ditrtemm,active,hunting macrofauna (predator),benthic invertivore,demersal;pelagic site attached,fusiform / normal;short and / or deep
Korea,Unvegetated,Acanthogobius flavimanus,NA,Gobiidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Acanflav,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Korea,Unvegetated,Favonigobius gymnauchen,NA,Gobiidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Favogymn,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Korea,Unvegetated,Hexagrammos otakii,NA,Hexagrammidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Hexaotak,active,hunting macrofauna (predator),higher carnivore,demersal,elongated
Korea,Unvegetated,Lateolabrax japonicus,NA,Lateolabracidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Latejapo,ambush,hunting macrofauna (predator),planktivore,pelagic non-site attached,fusiform / normal
Korea,Unvegetated,Rudarius ercodes,NA,Monacanthidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Rudaerco,active,browsing on substrate,benthic invertivore,pelagic site attached,short and / or deep
Korea,Unvegetated,Lactoria cornuta,NA,Ostraciidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Lactcorn,active,hunting macrofauna (predator),benthic invertivore,demersal,short and / or deep
Korea,Unvegetated,Pholis fangi,NA,Pholidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Pholfang,active,browsing on substrate,omnivore,benthic,eel-like
Korea,Unvegetated,Sebastiscus marmoratus,NA,Sebastidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Sebamarm,ambush,hunting macrofauna (predator),higher carnivore,pelagic site attached,fusiform / normal
Korea,Unvegetated,Sillago sp.,NA,Sillaginidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Sillsp,active,hunting macrofauna (predator),benthic invertivore,demersal,elongated;fusiform / normal
Korea,Unvegetated,Takifugu niphobles,NA,Tetraodontidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Takiniph,active,hunting macrofauna (predator),benthic invertivore,demersal,fusiform / normal;short and / or deep
Korea,Unvegetated,Chelidonichthys kumu,NA,Triglidae,1,Korea,0.2358256812040592,Pacific,West,34.72863333,128.6047,3.940799999,1.989600015,0.998200011,2.942599964,0.711399996,0.533000004,0.401599997,45.75139923,34.09459991,32.94580078,26.15620003,17.68260002,11.65580006,14.50039997,Chelkumu,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated
Mexico (BN),Seagrass,Atherinops affinis,NA,Atherinopsidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Atheaffi,active,selective plankton feeding,planktivore,pelagic site attached,elongated
Mexico (BN),Seagrass,Atherinopsis californiensis,NA,Atherinopsidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Athecali,active,variable,planktivore,pelagic site attached,elongated
Mexico (BN),Seagrass,Hypsoblennius gentilis,NA,Blenniidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Hypsgent,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated
Mexico (BN),Seagrass,Fundulus parvipinnis,NA,Fundulidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Fundparv,active,hunting macrofauna (predator),benthic invertivore,benthic,elongated
Mexico (BN),Seagrass,Ctenogobius sagittula,NA,Gobiidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Ctensagi,ambush,variable,omnivore,benthic,elongated
Mexico (BN),Seagrass,Ilypnus gilberti,NA,Gobiidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Ilypgilb,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated;fusiform / normal
Mexico (BN),Seagrass,Farfantepenaeus californiensis,NA,Penaeidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Farfcali,active,variable,omnivore,benthic,shrimp
Mexico (BN),Seagrass,Callinectes arcuatus,NA,Portunidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Callarcu,active,hunting macrofauna (predator),benthic invertivore,benthic,crab
Mexico (BN),Seagrass,Paralabrax maculatofasciatus,NA,Serranidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Paramacu,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Mexico (BN),Seagrass,Paralabrax nebulifer,NA,Serranidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Paranebu,ambush,hunting macrofauna (predator),benthic invertivore,benthic,fusiform / normal
Mexico (BN),Seagrass,Syngnathus leptorhynchus,NA,Syngnathidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Synglept,ambush,hunting macrofauna (predator),benthic invertivore;planktivore,demersal,eel-like
Mexico (BN),Seagrass,Hemigrapsus oregonensis,NA,Varunidae,1,Baja,0.2905215262144801,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Hemioreg,active,variable,omnivore,benthic,crab
Mexico (BN),Unvegetated,Atherinops affinis,NA,Atherinopsidae,1,Baja,0.019952984471387825,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Atheaffi,active,selective plankton feeding,planktivore,pelagic site attached,elongated
Mexico (BN),Unvegetated,Atherinopsis californiensis,NA,Atherinopsidae,1,Baja,0.019952984471387825,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Athecali,active,variable,planktivore,pelagic site attached,elongated
Mexico (BN),Unvegetated,Hypsoblennius gentilis,NA,Blenniidae,1,Baja,0.019952984471387825,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Hypsgent,ambush,hunting macrofauna (predator),benthic invertivore,benthic,elongated
Mexico (BN),Unvegetated,Anchoa delicatissima,NA,Engraulidae,1,Baja,0.019952984471387825,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Anchdeli,active,filtering plankton,planktivore,pelagic non-site attached,elongated
Mexico (BN),Unvegetated,Fundulus parvipinnis,NA,Fundulidae,1,Baja,0.019952984471387825,Pacific,East,31.75306775,-116.6254988,12.43233331,5.229000012,2.087333322,10.34500027,0.539666673,0.40866666,0.288333332,55.8390007,41.98400116,33.52033361,21.60600026,17.81433296,15.03000005,6.576000055,Fundparv,active,hunting macrofauna (predator),benthic invertivore,benthic,elongated
