"","functional_group_name","year","fishing_entity_name","taxon_scientific_name","commercial_group_id","commercial_group_name","catch_status","catch_sum","cell_id","reporting_status_name","taxon_common_name","sector_type_name","fishing_entity_id","functional_group_id","sector_type_id","reporting_status","catch_status_name","taxon_key"
"1","sharklg",2010,"France","Carcharhinus longimanus",9,"Sharks & rays","R",0.0265708188415042,67328,"Reported","Oceanic whitetip shark","Industrial",58,20,1,"R","Landings",600875
"2","sharklg",2010,"Spain","Carcharhinus longimanus",9,"Sharks & rays","R",2.33355597687889e-05,67328,"Reported","Oceanic whitetip shark","Industrial",165,20,1,"R","Landings",600875
"3","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.0132435717795443,67328,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"4","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",1.5059131230389e-06,66608,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"5","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.00269741361223513,67327,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"6","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",1.77117974909495e-09,66608,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"7","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",1.55764272073538e-05,67328,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"8","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",3.17256307275071e-06,67327,"Reported","Skipjack tuna","Industrial",58,3,1,"R","Landings",600107
"9","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",1.19206954458446e-05,66608,"Reported","Skipjack tuna","Artisanal",58,3,3,"R","Landings",600107
"10","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.021347167367926,67327,"Reported","Skipjack tuna","Artisanal",58,3,3,"R","Landings",600107
"11","pelagiclg",2010,"France","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.104833944706705,67328,"Reported","Skipjack tuna","Artisanal",58,3,3,"R","Landings",600107
"12","pelagiclg",2010,"Spain","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.000957208677063036,67327,"Reported","Skipjack tuna","Industrial",165,3,1,"R","Landings",600107
"13","pelagiclg",2010,"Spain","Katsuwonus pelamis",4,"Tuna & billfishes","R",0.00469963583208563,67328,"Reported","Skipjack tuna","Industrial",165,3,1,"R","Landings",600107
"14","pelagiclg",2010,"Spain","Katsuwonus pelamis",4,"Tuna & billfishes","R",5.3439082078889e-07,66608,"Reported","Skipjack tuna","Industrial",165,3,1,"R","Landings",600107
"15","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",0.521824998740378,67327,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"16","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",0.000291397765962361,66608,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"17","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",2.56263382008381,67328,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"18","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",0.260912499370189,67327,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"19","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",0.000145698882981181,66608,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"20","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",1.28131691004191,67328,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
"21","demersalmd",2010,"France","Boops boops",3,"Perch-likes","R",0.521824998740378,67327,"Reported","Bogue","Industrial",58,5,1,"R","Landings",600203
