#,Date,"Time, GMT+05:30","Temp, °C",End Of File
1,4/1/2016,14:30:00,31.676,
2,4/1/2016,14:45:00,31.778,
3,4/1/2016,15:00:00,31.778,
4,4/1/2016,15:15:00,31.778,
5,4/1/2016,15:30:00,31.778,
6,4/1/2016,15:45:00,31.676,
7,4/1/2016,16:00:00,31.472,
8,4/1/2016,16:15:00,31.268,
9,4/1/2016,16:30:00,31.166,
10,4/1/2016,16:45:00,31.064,
11,4/1/2016,17:00:00,30.862,
12,4/1/2016,17:15:00,30.659,
13,4/1/2016,17:30:00,30.558,
14,4/1/2016,17:45:00,30.356,
15,4/1/2016,18:00:00,30.154,
16,4/1/2016,18:15:00,30.054,
17,4/1/2016,18:30:00,29.953,
18,4/1/2016,18:45:00,29.853,
19,4/1/2016,19:00:00,29.752,
20,4/1/2016,19:15:00,29.652,
21,4/1/2016,19:30:00,29.652,
22,4/1/2016,19:45:00,29.652,
23,4/1/2016,20:00:00,29.552,
24,4/1/2016,20:15:00,29.552,
25,4/1/2016,20:30:00,29.552,
26,4/1/2016,20:45:00,29.552,
27,4/1/2016,21:00:00,29.552,
28,4/1/2016,21:15:00,29.552,
29,4/1/2016,21:30:00,29.552,
30,4/1/2016,21:45:00,29.552,
31,4/1/2016,22:00:00,29.552,
32,4/1/2016,22:15:00,29.652,
33,4/1/2016,22:30:00,29.652,
34,4/1/2016,22:45:00,29.552,
35,4/1/2016,23:00:00,29.652,
36,4/1/2016,23:15:00,29.652,
37,4/1/2016,23:30:00,29.652,
38,4/1/2016,23:45:00,29.752,
39,5/1/2016,0:00:00,29.853,
40,5/1/2016,0:15:00,29.853,
41,5/1/2016,0:30:00,29.853,
42,5/1/2016,0:45:00,29.953,
43,5/1/2016,1:00:00,29.953,
44,5/1/2016,1:15:00,29.853,
45,5/1/2016,1:30:00,29.853,
46,5/1/2016,1:45:00,29.853,
47,5/1/2016,2:00:00,29.853,
48,5/1/2016,2:15:00,29.752,
49,5/1/2016,2:30:00,29.752,
50,5/1/2016,2:45:00,29.652,
51,5/1/2016,3:00:00,29.652,
52,5/1/2016,3:15:00,29.652,
53,5/1/2016,3:30:00,29.552,
54,5/1/2016,3:45:00,29.552,
55,5/1/2016,4:00:00,29.452,
56,5/1/2016,4:15:00,29.352,
57,5/1/2016,4:30:00,29.352,
58,5/1/2016,4:45:00,29.252,
59,5/1/2016,5:00:00,29.252,
60,5/1/2016,5:15:00,29.152,
61,5/1/2016,5:30:00,29.152,
62,5/1/2016,5:45:00,29.152,
63,5/1/2016,6:00:00,29.152,
64,5/1/2016,6:15:00,29.053,
65,5/1/2016,6:30:00,29.152,
66,5/1/2016,6:45:00,29.152,
67,5/1/2016,7:00:00,29.152,
68,5/1/2016,7:15:00,29.152,
69,5/1/2016,7:30:00,29.152,
70,5/1/2016,7:45:00,29.252,
71,5/1/2016,8:00:00,29.252,
72,5/1/2016,8:15:00,29.352,
73,5/1/2016,8:30:00,29.552,
74,5/1/2016,8:45:00,29.652,
75,5/1/2016,9:00:00,29.752,
76,5/1/2016,9:15:00,29.953,
77,5/1/2016,9:30:00,30.054,
78,5/1/2016,9:45:00,30.154,
79,5/1/2016,10:00:00,30.255,
80,5/1/2016,10:15:00,30.457,
81,5/1/2016,10:30:00,30.558,
82,5/1/2016,10:45:00,30.659,
83,5/1/2016,11:00:00,30.76,
84,5/1/2016,11:15:00,30.862,
85,5/1/2016,11:30:00,30.862,
86,5/1/2016,11:45:00,30.963,
87,5/1/2016,12:00:00,31.064,
88,5/1/2016,12:15:00,31.064,
89,5/1/2016,12:30:00,31.166,
90,5/1/2016,12:45:00,31.37,
91,5/1/2016,13:00:00,31.268,
92,5/1/2016,13:15:00,31.37,
93,5/1/2016,13:30:00,30.963,
94,5/1/2016,13:45:00,31.472,
95,5/1/2016,14:00:00,31.268,
96,5/1/2016,14:15:00,31.472,
97,5/1/2016,14:30:00,31.472,
98,5/1/2016,14:45:00,31.064,
99,5/1/2016,15:00:00,31.472,
100,5/1/2016,15:15:00,31.574,
101,5/1/2016,15:30:00,31.472,
102,5/1/2016,15:45:00,31.676,
103,5/1/2016,16:00:00,31.574,
104,5/1/2016,16:15:00,31.472,
105,5/1/2016,16:30:00,31.472,
106,5/1/2016,16:45:00,31.37,
107,5/1/2016,17:00:00,31.064,
108,5/1/2016,17:15:00,30.76,
109,5/1/2016,17:30:00,30.558,
110,5/1/2016,17:45:00,30.356,
111,5/1/2016,18:00:00,30.154,
112,5/1/2016,18:15:00,29.953,
113,5/1/2016,18:30:00,29.853,
114,5/1/2016,18:45:00,29.853,
115,5/1/2016,19:00:00,29.752,
116,5/1/2016,19:15:00,29.752,
117,5/1/2016,19:30:00,29.652,
118,5/1/2016,19:45:00,29.652,
119,5/1/2016,20:00:00,29.652,
120,5/1/2016,20:15:00,29.552,
121,5/1/2016,20:30:00,29.552,
122,5/1/2016,20:45:00,29.552,
123,5/1/2016,21:00:00,29.552,
124,5/1/2016,21:15:00,29.452,
125,5/1/2016,21:30:00,29.452,
126,5/1/2016,21:45:00,29.452,
127,5/1/2016,22:00:00,29.452,
128,5/1/2016,22:15:00,29.452,
129,5/1/2016,22:30:00,29.552,
130,5/1/2016,22:45:00,29.652,
131,5/1/2016,23:00:00,29.652,
132,5/1/2016,23:15:00,29.752,
133,5/1/2016,23:30:00,29.752,
134,5/1/2016,23:45:00,29.752,
135,6/1/2016,0:00:00,29.752,
136,6/1/2016,0:15:00,29.752,
137,6/1/2016,0:30:00,29.853,
138,6/1/2016,0:45:00,29.853,
139,6/1/2016,1:00:00,29.953,
140,6/1/2016,1:15:00,30.054,
141,6/1/2016,1:30:00,30.054,
142,6/1/2016,1:45:00,30.054,
143,6/1/2016,2:00:00,30.054,
144,6/1/2016,2:15:00,30.054,
145,6/1/2016,2:30:00,29.953,
146,6/1/2016,2:45:00,29.953,
147,6/1/2016,3:00:00,29.953,
148,6/1/2016,3:15:00,29.953,
149,6/1/2016,3:30:00,29.853,
150,6/1/2016,3:45:00,29.853,
151,6/1/2016,4:00:00,29.853,
152,6/1/2016,4:15:00,29.752,
153,6/1/2016,4:30:00,29.752,
154,6/1/2016,4:45:00,29.752,
155,6/1/2016,5:00:00,29.752,
156,6/1/2016,5:15:00,29.652,
157,6/1/2016,5:30:00,29.652,
158,6/1/2016,5:45:00,29.552,
159,6/1/2016,6:00:00,29.452,
160,6/1/2016,6:15:00,29.352,
161,6/1/2016,6:30:00,29.252,
162,6/1/2016,6:45:00,29.252,
163,6/1/2016,7:00:00,29.252,
164,6/1/2016,7:15:00,29.252,
165,6/1/2016,7:30:00,29.252,
166,6/1/2016,7:45:00,29.252,
167,6/1/2016,8:00:00,29.352,
168,6/1/2016,8:15:00,29.452,
169,6/1/2016,8:30:00,29.552,
170,6/1/2016,8:45:00,29.752,
171,6/1/2016,9:00:00,29.853,
172,6/1/2016,9:15:00,29.953,
173,6/1/2016,9:30:00,30.054,
174,6/1/2016,9:45:00,30.154,
175,6/1/2016,10:00:00,30.356,
176,6/1/2016,10:15:00,30.255,
177,6/1/2016,10:30:00,30.356,
178,6/1/2016,10:45:00,30.558,
179,6/1/2016,11:00:00,30.356,
180,6/1/2016,11:15:00,30.862,
181,6/1/2016,11:30:00,30.963,
182,6/1/2016,11:45:00,31.064,
183,6/1/2016,12:00:00,31.166,
184,6/1/2016,12:15:00,30.862,
185,6/1/2016,12:30:00,31.064,
186,6/1/2016,12:45:00,31.268,
187,6/1/2016,13:00:00,30.963,
188,6/1/2016,13:15:00,31.472,
189,6/1/2016,13:30:00,31.37,
190,6/1/2016,13:45:00,31.676,
191,6/1/2016,14:00:00,31.676,
192,6/1/2016,14:15:00,31.676,
193,6/1/2016,14:30:00,31.778,
194,6/1/2016,14:45:00,31.778,
195,6/1/2016,15:00:00,31.778,
196,6/1/2016,15:15:00,31.778,
197,6/1/2016,15:30:00,31.778,
198,6/1/2016,15:45:00,31.676,
199,6/1/2016,16:00:00,31.574,
200,6/1/2016,16:15:00,31.574,
201,6/1/2016,16:30:00,31.574,
202,6/1/2016,16:45:00,31.472,
203,6/1/2016,17:00:00,31.268,
204,6/1/2016,17:15:00,31.064,
205,6/1/2016,17:30:00,30.862,
206,6/1/2016,17:45:00,30.659,
207,6/1/2016,18:00:00,30.457,
208,6/1/2016,18:15:00,30.255,
209,6/1/2016,18:30:00,30.154,
210,6/1/2016,18:45:00,30.054,
211,6/1/2016,19:00:00,29.953,
212,6/1/2016,19:15:00,29.853,
213,6/1/2016,19:30:00,29.752,
214,6/1/2016,19:45:00,29.752,
215,6/1/2016,20:00:00,29.652,
216,6/1/2016,20:15:00,29.652,
217,6/1/2016,20:30:00,29.652,
218,6/1/2016,20:45:00,29.652,
219,6/1/2016,21:00:00,29.552,
220,6/1/2016,21:15:00,29.552,
221,6/1/2016,21:30:00,29.552,
222,6/1/2016,21:45:00,29.552,
223,6/1/2016,22:00:00,29.452,
224,6/1/2016,22:15:00,29.452,
225,6/1/2016,22:30:00,29.452,
226,6/1/2016,22:45:00,29.452,
227,6/1/2016,23:00:00,29.452,
228,6/1/2016,23:15:00,29.352,
229,6/1/2016,23:30:00,29.352,
230,6/1/2016,23:45:00,29.352,
231,7/1/2016,0:00:00,29.352,
232,7/1/2016,0:15:00,29.252,
233,7/1/2016,0:30:00,29.252,
234,7/1/2016,0:45:00,29.252,
235,7/1/2016,1:00:00,29.252,
236,7/1/2016,1:15:00,29.252,
237,7/1/2016,1:30:00,29.252,
238,7/1/2016,1:45:00,29.252,
239,7/1/2016,2:00:00,29.152,
240,7/1/2016,2:15:00,29.252,
241,7/1/2016,2:30:00,29.252,
242,7/1/2016,2:45:00,29.352,
243,7/1/2016,3:00:00,29.352,
244,7/1/2016,3:15:00,29.352,
245,7/1/2016,3:30:00,29.352,
246,7/1/2016,3:45:00,29.352,
247,7/1/2016,4:00:00,29.252,
248,7/1/2016,4:15:00,29.252,
249,7/1/2016,4:30:00,29.053,
250,7/1/2016,4:45:00,28.953,
251,7/1/2016,5:00:00,28.953,
252,7/1/2016,5:15:00,28.853,
253,7/1/2016,5:30:00,28.853,
254,7/1/2016,5:45:00,29.053,
255,7/1/2016,6:00:00,29.152,
256,7/1/2016,6:15:00,29.252,
257,7/1/2016,6:30:00,29.352,
258,7/1/2016,6:45:00,29.352,
259,7/1/2016,7:00:00,29.352,
260,7/1/2016,7:15:00,29.352,
261,7/1/2016,7:30:00,29.352,
262,7/1/2016,7:45:00,29.452,
263,7/1/2016,8:00:00,29.452,
264,7/1/2016,8:15:00,29.552,
265,7/1/2016,8:30:00,29.652,
266,7/1/2016,8:45:00,29.652,
267,7/1/2016,9:00:00,29.752,
268,7/1/2016,9:15:00,29.853,
269,7/1/2016,9:30:00,29.953,
270,7/1/2016,9:45:00,30.054,
271,7/1/2016,10:00:00,30.054,
272,7/1/2016,10:15:00,30.154,
273,7/1/2016,10:30:00,30.255,
274,7/1/2016,10:45:00,30.356,
275,7/1/2016,11:00:00,30.457,
276,7/1/2016,11:15:00,30.457,
277,7/1/2016,11:30:00,30.558,
278,7/1/2016,11:45:00,30.659,
279,7/1/2016,12:00:00,30.76,
280,7/1/2016,12:15:00,30.76,
281,7/1/2016,12:30:00,30.862,
282,7/1/2016,12:45:00,30.862,
283,7/1/2016,13:00:00,30.862,
284,7/1/2016,13:15:00,30.963,
285,7/1/2016,13:30:00,31.064,
286,7/1/2016,13:45:00,31.064,
287,7/1/2016,14:00:00,31.064,
288,7/1/2016,14:15:00,31.064,
289,7/1/2016,14:30:00,31.064,
290,7/1/2016,14:45:00,31.064,
291,7/1/2016,15:00:00,31.064,
292,7/1/2016,15:15:00,31.064,
293,7/1/2016,15:30:00,31.166,
294,7/1/2016,15:45:00,31.166,
295,7/1/2016,16:00:00,31.268,
296,7/1/2016,16:15:00,31.268,
297,7/1/2016,16:30:00,31.268,
298,7/1/2016,16:45:00,31.268,
299,7/1/2016,17:00:00,31.268,
300,7/1/2016,17:15:00,31.268,
301,7/1/2016,17:30:00,31.166,
302,7/1/2016,17:45:00,30.963,
303,7/1/2016,18:00:00,30.76,
304,7/1/2016,18:15:00,30.558,
305,7/1/2016,18:30:00,30.457,
306,7/1/2016,18:45:00,30.255,
307,7/1/2016,19:00:00,30.054,
308,7/1/2016,19:15:00,29.953,
309,7/1/2016,19:30:00,29.853,
310,7/1/2016,19:45:00,29.752,
311,7/1/2016,20:00:00,29.752,
312,7/1/2016,20:15:00,29.652,
313,7/1/2016,20:30:00,29.552,
314,7/1/2016,20:45:00,29.552,
315,7/1/2016,21:00:00,29.552,
316,7/1/2016,21:15:00,29.452,
317,7/1/2016,21:30:00,29.452,
318,7/1/2016,21:45:00,29.452,
319,7/1/2016,22:00:00,29.452,
320,7/1/2016,22:15:00,29.452,
321,7/1/2016,22:30:00,29.352,
322,7/1/2016,22:45:00,29.352,
323,7/1/2016,23:00:00,29.352,
324,7/1/2016,23:15:00,29.352,
325,7/1/2016,23:30:00,29.352,
326,7/1/2016,23:45:00,29.352,
327,8/1/2016,0:00:00,29.252,
328,8/1/2016,0:15:00,29.252,
329,8/1/2016,0:30:00,29.252,
330,8/1/2016,0:45:00,29.252,
331,8/1/2016,1:00:00,29.252,
332,8/1/2016,1:15:00,29.252,
333,8/1/2016,1:30:00,29.152,
334,8/1/2016,1:45:00,29.152,
335,8/1/2016,2:00:00,29.152,
336,8/1/2016,2:15:00,29.152,
337,8/1/2016,2:30:00,29.152,
338,8/1/2016,2:45:00,29.152,
339,8/1/2016,3:00:00,29.053,
340,8/1/2016,3:15:00,29.053,
341,8/1/2016,3:30:00,29.053,
342,8/1/2016,3:45:00,29.053,
343,8/1/2016,4:00:00,29.053,
344,8/1/2016,4:15:00,29.053,
345,8/1/2016,4:30:00,29.053,
346,8/1/2016,4:45:00,28.953,
347,8/1/2016,5:00:00,28.953,
348,8/1/2016,5:15:00,28.853,
349,8/1/2016,5:30:00,28.853,
350,8/1/2016,5:45:00,28.853,
351,8/1/2016,6:00:00,28.853,
352,8/1/2016,6:15:00,28.953,
353,8/1/2016,6:30:00,29.053,
354,8/1/2016,6:45:00,29.152,
355,8/1/2016,7:00:00,29.252,
356,8/1/2016,7:15:00,29.252,
357,8/1/2016,7:30:00,29.252,
358,8/1/2016,7:45:00,29.352,
359,8/1/2016,8:00:00,29.352,
360,8/1/2016,8:15:00,29.452,
361,8/1/2016,8:30:00,29.552,
362,8/1/2016,8:45:00,29.552,
363,8/1/2016,9:00:00,29.552,
364,8/1/2016,9:15:00,29.652,
365,8/1/2016,9:30:00,29.752,
366,8/1/2016,9:45:00,29.652,
367,8/1/2016,10:00:00,29.752,
368,8/1/2016,10:15:00,29.853,
369,8/1/2016,10:30:00,29.953,
370,8/1/2016,10:45:00,30.255,
371,8/1/2016,11:00:00,30.356,
372,8/1/2016,11:15:00,30.154,
373,8/1/2016,11:30:00,30.457,
374,8/1/2016,11:45:00,30.457,
375,8/1/2016,12:00:00,30.558,
376,8/1/2016,12:15:00,30.659,
377,8/1/2016,12:30:00,30.659,
378,8/1/2016,12:45:00,30.76,
379,8/1/2016,13:00:00,30.76,
380,8/1/2016,13:15:00,30.76,
381,8/1/2016,13:30:00,30.76,
382,8/1/2016,13:45:00,30.659,
383,8/1/2016,14:00:00,30.659,
384,8/1/2016,14:15:00,30.76,
385,8/1/2016,14:30:00,30.659,
386,8/1/2016,14:45:00,30.659,
387,8/1/2016,15:00:00,31.064,
388,8/1/2016,15:15:00,30.963,
389,8/1/2016,15:30:00,30.862,
390,8/1/2016,15:45:00,31.166,
391,8/1/2016,16:00:00,31.166,
392,8/1/2016,16:15:00,31.064,
393,8/1/2016,16:30:00,30.963,
394,8/1/2016,16:45:00,31.064,
395,8/1/2016,17:00:00,30.862,
396,8/1/2016,17:15:00,30.659,
397,8/1/2016,17:30:00,30.457,
398,8/1/2016,17:45:00,30.356,
399,8/1/2016,18:00:00,30.154,
400,8/1/2016,18:15:00,29.953,
401,8/1/2016,18:30:00,29.853,
402,8/1/2016,18:45:00,29.752,
403,8/1/2016,19:00:00,29.652,
404,8/1/2016,19:15:00,29.552,
405,8/1/2016,19:30:00,29.552,
406,8/1/2016,19:45:00,29.552,
407,8/1/2016,20:00:00,29.552,
408,8/1/2016,20:15:00,29.452,
409,8/1/2016,20:30:00,29.452,
410,8/1/2016,20:45:00,29.452,
411,8/1/2016,21:00:00,29.452,
412,8/1/2016,21:15:00,29.452,
413,8/1/2016,21:30:00,29.452,
414,8/1/2016,21:45:00,29.452,
415,8/1/2016,22:00:00,29.452,
416,8/1/2016,22:15:00,29.352,
417,8/1/2016,22:30:00,29.352,
418,8/1/2016,22:45:00,29.352,
419,8/1/2016,23:00:00,29.352,
420,8/1/2016,23:15:00,29.352,
421,8/1/2016,23:30:00,29.352,
422,8/1/2016,23:45:00,29.252,
423,9/1/2016,0:00:00,29.252,
424,9/1/2016,0:15:00,29.252,
425,9/1/2016,0:30:00,29.252,
426,9/1/2016,0:45:00,29.252,
427,9/1/2016,1:00:00,29.252,
428,9/1/2016,1:15:00,29.152,
429,9/1/2016,1:30:00,29.152,
430,9/1/2016,1:45:00,29.152,
431,9/1/2016,2:00:00,29.152,
432,9/1/2016,2:15:00,29.152,
433,9/1/2016,2:30:00,29.053,
434,9/1/2016,2:45:00,29.053,
435,9/1/2016,3:00:00,29.053,
436,9/1/2016,3:15:00,29.053,
437,9/1/2016,3:30:00,29.053,
438,9/1/2016,3:45:00,29.053,
439,9/1/2016,4:00:00,29.053,
440,9/1/2016,4:15:00,28.953,
441,9/1/2016,4:30:00,28.953,
442,9/1/2016,4:45:00,28.953,
443,9/1/2016,5:00:00,28.953,
444,9/1/2016,5:15:00,28.953,
445,9/1/2016,5:30:00,28.953,
446,9/1/2016,5:45:00,28.953,
447,9/1/2016,6:00:00,28.953,
448,9/1/2016,6:15:00,28.953,
449,9/1/2016,6:30:00,28.953,
450,9/1/2016,6:45:00,28.853,
451,9/1/2016,7:00:00,28.853,
452,9/1/2016,7:15:00,28.754,
453,9/1/2016,7:30:00,28.853,
454,9/1/2016,7:45:00,28.953,
455,9/1/2016,8:00:00,29.252,
456,9/1/2016,8:15:00,29.452,
457,9/1/2016,8:30:00,29.552,
458,9/1/2016,8:45:00,29.552,
459,9/1/2016,9:00:00,29.652,
460,9/1/2016,9:15:00,29.752,
461,9/1/2016,9:30:00,29.853,
462,9/1/2016,9:45:00,29.853,
463,9/1/2016,10:00:00,30.054,
464,9/1/2016,10:15:00,30.054,
465,9/1/2016,10:30:00,30.255,
466,9/1/2016,10:45:00,30.255,
467,9/1/2016,11:00:00,30.356,
468,9/1/2016,11:15:00,30.457,
469,9/1/2016,11:30:00,30.558,
470,9/1/2016,11:45:00,30.659,
471,9/1/2016,12:00:00,30.659,
472,9/1/2016,12:15:00,30.76,
473,9/1/2016,12:30:00,30.76,
474,9/1/2016,12:45:00,30.659,
475,9/1/2016,13:00:00,30.963,
476,9/1/2016,13:15:00,30.76,
477,9/1/2016,13:30:00,31.064,
478,9/1/2016,13:45:00,31.064,
479,9/1/2016,14:00:00,31.166,
480,9/1/2016,14:15:00,31.166,
481,9/1/2016,14:30:00,31.166,
482,9/1/2016,14:45:00,31.166,
483,9/1/2016,15:00:00,31.166,
484,9/1/2016,15:15:00,31.064,
485,9/1/2016,15:30:00,31.064,
486,9/1/2016,15:45:00,31.064,
487,9/1/2016,16:00:00,30.963,
488,9/1/2016,16:15:00,30.963,
489,9/1/2016,16:30:00,30.862,
490,9/1/2016,16:45:00,30.862,
491,9/1/2016,17:00:00,30.862,
492,9/1/2016,17:15:00,30.76,
493,9/1/2016,17:30:00,30.76,
494,9/1/2016,17:45:00,30.76,
495,9/1/2016,18:00:00,30.76,
496,9/1/2016,18:15:00,30.659,
497,9/1/2016,18:30:00,30.558,
498,9/1/2016,18:45:00,30.457,
499,9/1/2016,19:00:00,30.154,
500,9/1/2016,19:15:00,29.953,
501,9/1/2016,19:30:00,29.853,
502,9/1/2016,19:45:00,29.752,
503,9/1/2016,20:00:00,29.752,
504,9/1/2016,20:15:00,29.752,
505,9/1/2016,20:30:00,29.752,
506,9/1/2016,20:45:00,29.752,
507,9/1/2016,21:00:00,29.652,
508,9/1/2016,21:15:00,29.652,
509,9/1/2016,21:30:00,29.552,
510,9/1/2016,21:45:00,29.552,
511,9/1/2016,22:00:00,29.552,
512,9/1/2016,22:15:00,29.452,
513,9/1/2016,22:30:00,29.452,
514,9/1/2016,22:45:00,29.452,
515,9/1/2016,23:00:00,29.452,
516,9/1/2016,23:15:00,29.452,
517,9/1/2016,23:30:00,29.452,
518,9/1/2016,23:45:00,29.452,
519,10/1/2016,0:00:00,29.452,
520,10/1/2016,0:15:00,29.452,
521,10/1/2016,0:30:00,29.352,
522,10/1/2016,0:45:00,29.352,
523,10/1/2016,1:00:00,29.352,
524,10/1/2016,1:15:00,29.352,
525,10/1/2016,1:30:00,29.352,
526,10/1/2016,1:45:00,29.352,
527,10/1/2016,2:00:00,29.352,
528,10/1/2016,2:15:00,29.352,
529,10/1/2016,2:30:00,29.352,
530,10/1/2016,2:45:00,29.352,
531,10/1/2016,3:00:00,29.252,
532,10/1/2016,3:15:00,29.252,
533,10/1/2016,3:30:00,29.252,
534,10/1/2016,3:45:00,29.252,
535,10/1/2016,4:00:00,29.252,
536,10/1/2016,4:15:00,29.252,
537,10/1/2016,4:30:00,29.252,
538,10/1/2016,4:45:00,29.252,
539,10/1/2016,5:00:00,29.252,
540,10/1/2016,5:15:00,29.252,
541,10/1/2016,5:30:00,29.252,
542,10/1/2016,5:45:00,29.252,
543,10/1/2016,6:00:00,29.152,
544,10/1/2016,6:15:00,29.152,
545,10/1/2016,6:30:00,29.152,
546,10/1/2016,6:45:00,29.152,
547,10/1/2016,7:00:00,29.152,
548,10/1/2016,7:15:00,29.152,
549,10/1/2016,7:30:00,29.053,
550,10/1/2016,7:45:00,29.053,
551,10/1/2016,8:00:00,29.053,
552,10/1/2016,8:15:00,29.152,
553,10/1/2016,8:30:00,29.352,
554,10/1/2016,8:45:00,29.552,
555,10/1/2016,9:00:00,29.652,
556,10/1/2016,9:15:00,29.752,
557,10/1/2016,9:30:00,29.853,
558,10/1/2016,9:45:00,29.953,
559,10/1/2016,10:00:00,30.054,
560,10/1/2016,10:15:00,30.154,
561,10/1/2016,10:30:00,30.255,
562,10/1/2016,10:45:00,30.255,
563,10/1/2016,11:00:00,30.356,
564,10/1/2016,11:15:00,30.457,
565,10/1/2016,11:30:00,30.558,
566,10/1/2016,11:45:00,30.659,
567,10/1/2016,12:00:00,30.659,
568,10/1/2016,12:15:00,30.659,
569,10/1/2016,12:30:00,30.659,
570,10/1/2016,12:45:00,30.76,
571,10/1/2016,13:00:00,30.659,
572,10/1/2016,13:15:00,30.558,
573,10/1/2016,13:30:00,30.558,
574,10/1/2016,13:45:00,30.659,
575,10/1/2016,14:00:00,30.659,
576,10/1/2016,14:15:00,30.76,
577,10/1/2016,14:30:00,30.862,
578,10/1/2016,14:45:00,30.862,
579,10/1/2016,15:00:00,30.659,
580,10/1/2016,15:15:00,30.862,
581,10/1/2016,15:30:00,30.76,
582,10/1/2016,15:45:00,30.558,
583,10/1/2016,16:00:00,30.659,
584,10/1/2016,16:15:00,30.558,
585,10/1/2016,16:30:00,30.659,
586,10/1/2016,16:45:00,30.558,
587,10/1/2016,17:00:00,30.457,
588,10/1/2016,17:15:00,30.457,
589,10/1/2016,17:30:00,30.356,
590,10/1/2016,17:45:00,30.356,
591,10/1/2016,18:00:00,30.255,
592,10/1/2016,18:15:00,30.154,
593,10/1/2016,18:30:00,30.154,
594,10/1/2016,18:45:00,30.054,
595,10/1/2016,19:00:00,30.054,
596,10/1/2016,19:15:00,29.953,
597,10/1/2016,19:30:00,29.953,
598,10/1/2016,19:45:00,29.953,
599,10/1/2016,20:00:00,29.853,
600,10/1/2016,20:15:00,29.853,
601,10/1/2016,20:30:00,29.752,
602,10/1/2016,20:45:00,29.752,
603,10/1/2016,21:00:00,29.752,
604,10/1/2016,21:15:00,29.752,
605,10/1/2016,21:30:00,29.652,
606,10/1/2016,21:45:00,29.652,
607,10/1/2016,22:00:00,29.652,
608,10/1/2016,22:15:00,29.652,
609,10/1/2016,22:30:00,29.652,
610,10/1/2016,22:45:00,29.652,
611,10/1/2016,23:00:00,29.652,
612,10/1/2016,23:15:00,29.652,
613,10/1/2016,23:30:00,29.552,
614,10/1/2016,23:45:00,29.552,
615,11/1/2016,0:00:00,29.552,
616,11/1/2016,0:15:00,29.552,
617,11/1/2016,0:30:00,29.552,
618,11/1/2016,0:45:00,29.552,
619,11/1/2016,1:00:00,29.552,
620,11/1/2016,1:15:00,29.552,
621,11/1/2016,1:30:00,29.552,
622,11/1/2016,1:45:00,29.552,
623,11/1/2016,2:00:00,29.452,
624,11/1/2016,2:15:00,29.452,
625,11/1/2016,2:30:00,29.452,
626,11/1/2016,2:45:00,29.452,
627,11/1/2016,3:00:00,29.452,
628,11/1/2016,3:15:00,29.452,
629,11/1/2016,3:30:00,29.352,
630,11/1/2016,3:45:00,29.352,
631,11/1/2016,4:00:00,29.352,
632,11/1/2016,4:15:00,29.352,
633,11/1/2016,4:30:00,29.352,
634,11/1/2016,4:45:00,29.352,
635,11/1/2016,5:00:00,29.352,
636,11/1/2016,5:15:00,29.252,
637,11/1/2016,5:30:00,29.252,
638,11/1/2016,5:45:00,29.252,
639,11/1/2016,6:00:00,29.252,
640,11/1/2016,6:15:00,29.352,
641,11/1/2016,6:30:00,29.352,
642,11/1/2016,6:45:00,29.352,
643,11/1/2016,7:00:00,29.352,
644,11/1/2016,7:15:00,29.352,
645,11/1/2016,7:30:00,29.352,
646,11/1/2016,7:45:00,29.252,
647,11/1/2016,8:00:00,29.252,
648,11/1/2016,8:15:00,29.152,
649,11/1/2016,8:30:00,29.152,
650,11/1/2016,8:45:00,29.252,
651,11/1/2016,9:00:00,29.152,
652,11/1/2016,9:15:00,29.352,
653,11/1/2016,9:30:00,29.452,
654,11/1/2016,9:45:00,29.752,
655,11/1/2016,10:00:00,29.853,
656,11/1/2016,10:15:00,30.054,
657,11/1/2016,10:30:00,30.154,
658,11/1/2016,10:45:00,30.154,
659,11/1/2016,11:00:00,30.255,
660,11/1/2016,11:15:00,30.356,
661,11/1/2016,11:30:00,30.457,
662,11/1/2016,11:45:00,30.558,
663,11/1/2016,12:00:00,30.558,
664,11/1/2016,12:15:00,30.659,
665,11/1/2016,12:30:00,30.76,
666,11/1/2016,12:45:00,30.862,
667,11/1/2016,13:00:00,30.862,
668,11/1/2016,13:15:00,30.862,
669,11/1/2016,13:30:00,30.963,
670,11/1/2016,13:45:00,31.064,
671,11/1/2016,14:00:00,31.064,
672,11/1/2016,14:15:00,30.862,
673,11/1/2016,14:30:00,31.064,
674,11/1/2016,14:45:00,30.963,
675,11/1/2016,15:00:00,30.963,
676,11/1/2016,15:15:00,30.862,
677,11/1/2016,15:30:00,30.76,
678,11/1/2016,15:45:00,30.76,
679,11/1/2016,16:00:00,30.356,
680,11/1/2016,16:15:00,30.659,
681,11/1/2016,16:30:00,30.356,
682,11/1/2016,16:45:00,30.457,
683,11/1/2016,17:00:00,30.457,
684,11/1/2016,17:15:00,30.457,
685,11/1/2016,17:30:00,30.356,
686,11/1/2016,17:45:00,30.255,
687,11/1/2016,18:00:00,30.154,
688,11/1/2016,18:15:00,30.054,
689,11/1/2016,18:30:00,29.953,
690,11/1/2016,18:45:00,29.853,
691,11/1/2016,19:00:00,29.853,
692,11/1/2016,19:15:00,29.752,
693,11/1/2016,19:30:00,29.752,
694,11/1/2016,19:45:00,29.752,
695,11/1/2016,20:00:00,29.853,
696,11/1/2016,20:15:00,29.953,
697,11/1/2016,20:30:00,29.853,
698,11/1/2016,20:45:00,29.853,
